retailer_id,sku_id,date,week_of_year,quantity_ordered,quantity_fulfilled,lead_time_days
11936,M009630,2024-04-01,14,5,5,6
11936,M009630,2024-04-08,15,10,10,3
11936,M009630,2024-04-15,16,9,9,4
11936,M009630,2024-04-22,17,7,7,3
11936,M009630,2024-04-29,18,7,7,4
11936,M009630,2024-05-06,19,9,9,4
11936,M009630,2024-05-13,20,7,7,4
11936,M009630,2024-05-27,22,6,6,5
11936,M009630,2024-06-10,24,6,6,2
11936,M009630,2024-06-17,25,7,7,2
11936,M009630,2024-06-24,26,6,6,3
11936,M009630,2024-07-01,27,5,5,2
11936,M009630,2024-07-08,28,6,6,6
11936,M009630,2024-07-22,30,7,7,2
11936,M009630,2024-07-29,31,6,6,7
11936,M009630,2024-08-12,33,4,4,1
11936,M009630,2024-08-19,34,6,6,2
11936,M009630,2024-08-26,35,5,5,1
11936,M009630,2024-09-02,36,4,4,1
11936,M009630,2024-09-09,37,5,5,4
11936,M009630,2024-09-16,38,4,4,7
11936,M009630,2024-09-23,39,4,4,4
11936,M009630,2024-09-30,40,7,7,4
11936,M009630,2024-10-07,41,7,7,7
11936,M009630,2024-10-14,42,5,5,1
11936,M009630,2024-10-21,43,6,6,3
11936,M009630,2024-10-28,44,5,5,2
11936,M009630,2024-11-04,45,4,4,7
11936,M009630,2024-11-11,46,3,3,8
11936,M009630,2024-11-18,47,4,4,1
11936,M009630,2024-11-25,48,4,4,7
11936,M009630,2024-12-02,49,6,6,2
11936,M009630,2024-12-09,50,7,7,7
11936,M009630,2024-12-16,51,6,6,1
11936,M009630,2024-12-23,52,5,5,5
11936,M009630,2024-12-30,1,6,6,6
11936,M009630,2025-01-06,2,6,6,1
11936,M009630,2025-01-13,3,5,4,5
11936,M009630,2025-01-20,4,6,6,9
11936,M009630,2025-01-27,5,7,7,1
11936,M009630,2025-02-03,6,4,4,2
11936,M009630,2025-02-10,7,5,5,6
11936,M009630,2025-02-17,8,6,6,1
11936,M009630,2025-02-24,9,7,7,7
11936,M009630,2025-03-03,10,7,7,1
11936,M009630,2025-03-10,11,5,5,1
11936,M009630,2025-03-17,12,4,4,2
11936,M009630,2025-03-24,13,7,7,2
11936,M009630,2025-03-31,14,6,6,7
11936,M009630,2025-04-07,15,9,9,1
11936,M009630,2025-04-14,16,13,13,2
11936,M009630,2025-04-21,17,7,7,1
11936,M009630,2025-04-28,18,6,6,1
11936,M009630,2025-05-12,20,7,7,1
11936,M009630,2025-05-19,21,7,7,8
11936,M009630,2025-05-26,22,6,6,2
11936,M009630,2025-06-02,23,4,4,3
11936,M009630,2025-06-09,24,6,6,3
11936,M009630,2025-06-16,25,8,8,3
11936,M009630,2025-06-30,27,7,7,3
11936,M009630,2025-07-07,28,8,8,5
11936,M009630,2025-07-14,29,5,5,3
11936,M009630,2025-07-21,30,6,6,2
11936,M009630,2025-08-11,33,4,4,3
11936,M009630,2025-08-18,34,5,5,4
11936,M009630,2025-08-25,35,5,5,9
11936,M009630,2025-09-01,36,5,5,1
11936,M009630,2025-09-08,37,3,3,4
11936,M009630,2025-09-15,38,4,4,6
11936,M009630,2025-09-22,39,4,4,1
11936,M009630,2025-10-06,41,6,6,1
11936,M009630,2025-10-13,42,3,3,7
11936,M009630,2025-10-20,43,4,4,3
11936,M009630,2025-10-27,44,3,3,6
11936,M009630,2025-11-03,45,6,6,3
11936,M009630,2025-11-10,46,5,5,4
11936,M009630,2025-11-17,47,5,5,2
11936,M009630,2025-11-24,48,6,5,5
11936,M009630,2025-12-01,49,7,7,7
11936,M009630,2025-12-15,51,4,4,3
11936,M009630,2025-12-22,52,6,6,2
11936,M010208,2024-01-01,1,8,8,2
11936,M010208,2024-01-08,2,8,8,5
11936,M010208,2024-01-15,3,7,7,2
11936,M010208,2024-02-05,6,6,6,2
11936,M010208,2024-02-12,7,9,9,10
11936,M010208,2024-02-19,8,7,7,3
11936,M010208,2024-02-26,9,9,9,4
11936,M010208,2024-03-04,10,9,9,8
11936,M010208,2024-03-11,11,9,9,4
11936,M010208,2024-03-18,12,6,6,2
11936,M010208,2024-03-25,13,9,9,3
11936,M010208,2024-04-01,14,7,7,3
11936,M010208,2024-04-08,15,12,12,4
11936,M010208,2024-04-15,16,14,14,3
11936,M010208,2024-04-22,17,7,7,4
11936,M010208,2024-04-29,18,10,10,2
11936,M010208,2024-05-06,19,10,10,3
11936,M010208,2024-05-13,20,8,8,1
11936,M010208,2024-05-20,21,9,9,1
11936,M010208,2024-05-27,22,9,6,2
11936,M010208,2024-06-10,24,6,6,2
11936,M010208,2024-06-17,25,9,9,1
11936,M010208,2024-06-24,26,7,7,3
11936,M010208,2024-07-01,27,7,7,3
11936,M010208,2024-07-08,28,5,4,5
11936,M010208,2024-07-15,29,7,7,3
11936,M010208,2024-07-22,30,7,7,2
11936,M010208,2024-07-29,31,8,8,3
11936,M010208,2024-08-12,33,9,9,1
11936,M010208,2024-08-19,34,6,6,1
11936,M010208,2024-08-26,35,9,9,4
11936,M010208,2024-09-02,36,5,5,1
11936,M010208,2024-09-09,37,6,6,1
11936,M010208,2024-09-16,38,5,5,1
11936,M010208,2024-09-23,39,5,5,1
11936,M010208,2024-09-30,40,6,6,2
11936,M010208,2024-10-07,41,4,4,5
11936,M010208,2024-10-14,42,5,5,1
11936,M010208,2024-10-21,43,5,5,3
11936,M010208,2024-10-28,44,5,5,1
11936,M010208,2024-11-04,45,6,6,1
11936,M010208,2024-11-11,46,5,5,6
11936,M010208,2024-11-18,47,8,8,2
11936,M010208,2024-11-25,48,8,8,1
11936,M010208,2024-12-02,49,9,9,23
11936,M010208,2024-12-09,50,7,7,2
11936,M010208,2024-12-16,51,6,6,3
11936,M010208,2024-12-23,52,7,7,2
11936,M010208,2024-12-30,1,6,6,3
11936,M010208,2025-01-06,2,6,6,3
11936,M010208,2025-01-13,3,6,5,1
11936,M010208,2025-01-20,4,7,7,1
11936,M010208,2025-01-27,5,8,8,4
11936,M010208,2025-02-03,6,10,10,1
11936,M010208,2025-02-10,7,9,9,2
11936,M010208,2025-02-17,8,7,7,5
11936,M010208,2025-02-24,9,4,4,11
11936,M010208,2025-03-03,10,9,9,2
11936,M010208,2025-03-10,11,6,6,1
11936,M010208,2025-03-17,12,9,9,3
11936,M010208,2025-03-24,13,10,10,6
11936,M010208,2025-03-31,14,8,6,1
11936,M010208,2025-04-07,15,11,11,6
11936,M010208,2025-04-14,16,11,11,1
11936,M010208,2025-04-21,17,7,7,3
11936,M010208,2025-04-28,18,7,7,2
11936,M010208,2025-05-05,19,6,6,1
11936,M010208,2025-05-12,20,5,5,2
11936,M010208,2025-05-19,21,7,7,3
11936,M010208,2025-05-26,22,7,7,6
11936,M010208,2025-06-02,23,6,6,2
11936,M010208,2025-06-09,24,7,4,3
11936,M010208,2025-06-16,25,6,4,3
11936,M010208,2025-06-23,26,8,8,5
11936,M010208,2025-06-30,27,6,6,4
11936,M010208,2025-07-07,28,5,5,1
11936,M010208,2025-07-14,29,8,4,6
11936,M010208,2025-07-21,30,7,7,6
11936,M010208,2025-07-28,31,6,6,2
11936,M010208,2025-08-04,32,8,8,2
11936,M010208,2025-08-11,33,7,7,1
11936,M010208,2025-08-18,34,9,9,1
11936,M010208,2025-08-25,35,8,7,1
11936,M010208,2025-09-08,37,4,4,3
11936,M010208,2025-09-15,38,8,8,5
11936,M010208,2025-09-22,39,7,5,4
11936,M010208,2025-09-29,40,7,7,1
11936,M010208,2025-10-06,41,6,6,10
11936,M010208,2025-10-13,42,5,5,5
11936,M010208,2025-10-20,43,7,7,1
11936,M010208,2025-10-27,44,7,7,1
11936,M010208,2025-11-03,45,4,4,14
11936,M010208,2025-11-10,46,6,6,5
11936,M010208,2025-11-17,47,8,8,3
11936,M010208,2025-11-24,48,4,4,10
11936,M010208,2025-12-01,49,5,5,4
11936,M010208,2025-12-08,50,4,4,5
11936,M010208,2025-12-15,51,7,7,1
11936,M010208,2025-12-22,52,7,7,3
11936,M010132,2024-01-01,1,16,16,3
11936,M010132,2024-01-08,2,15,10,1
11936,M010132,2024-01-15,3,19,16,1
11936,M010132,2024-01-22,4,17,17,4
11936,M010132,2024-01-29,5,18,18,4
11936,M010132,2024-02-05,6,20,20,10
11936,M010132,2024-02-12,7,15,15,3
11936,M010132,2024-02-19,8,16,16,1
11936,M010132,2024-02-26,9,15,15,2
11936,M010132,2024-03-04,10,17,17,5
11936,M010132,2024-03-11,11,21,21,2
11936,M010132,2024-03-18,12,19,19,9
11936,M010132,2024-03-25,13,23,23,3
11936,M010132,2024-04-01,14,18,18,1
11936,M010132,2024-04-08,15,24,24,5
11936,M010132,2024-04-15,16,25,25,1
11936,M010132,2024-04-22,17,15,15,2
11936,M010132,2024-04-29,18,16,16,2
11936,M010132,2024-05-06,19,16,16,5
11936,M010132,2024-05-13,20,28,28,2
11936,M010132,2024-05-20,21,29,29,1
11936,M010132,2024-05-27,22,15,15,1
11936,M010132,2024-06-03,23,15,15,1
11936,M010132,2024-06-10,24,14,9,1
11936,M010132,2024-06-17,25,16,16,1
11936,M010132,2024-06-24,26,14,14,3
11936,M010132,2024-07-01,27,18,18,1
11936,M010132,2024-07-08,28,13,13,1
11936,M010132,2024-07-15,29,17,17,3
11936,M010132,2024-07-22,30,12,12,2
11936,M010132,2024-07-29,31,12,12,2
11936,M010132,2024-08-05,32,16,16,2
11936,M010132,2024-08-12,33,15,15,1
11936,M010132,2024-08-19,34,15,15,2
11936,M010132,2024-08-26,35,22,22,1
11936,M010132,2024-09-02,36,12,12,2
11936,M010132,2024-09-09,37,13,13,1
11936,M010132,2024-09-16,38,11,11,2
11936,M010132,2024-09-23,39,13,13,3
11936,M010132,2024-09-30,40,12,12,3
11936,M010132,2024-10-07,41,16,16,5
11936,M010132,2024-10-14,42,14,14,2
11936,M010132,2024-10-21,43,12,7,8
11936,M010132,2024-10-28,44,15,9,4
11936,M010132,2024-11-04,45,19,14,6
11936,M010132,2024-11-11,46,13,13,3
11936,M010132,2024-11-18,47,13,13,1
11936,M010132,2024-11-25,48,14,14,1
11936,M010132,2024-12-02,49,14,14,6
11936,M010132,2024-12-09,50,13,13,2
11936,M010132,2024-12-16,51,15,15,1
11936,M010132,2024-12-23,52,15,15,1
11936,M010132,2024-12-30,1,13,13,1
11936,M010132,2025-01-06,2,21,21,1
11936,M010132,2025-01-13,3,13,13,2
11936,M010132,2025-01-20,4,17,17,5
11936,M010132,2025-01-27,5,14,14,3
11936,M010132,2025-02-03,6,16,16,1
11936,M010132,2025-02-10,7,14,14,4
11936,M010132,2025-02-17,8,21,12,4
11936,M010132,2025-02-24,9,12,7,2
11936,M010132,2025-03-03,10,19,19,4
11936,M010132,2025-03-10,11,15,15,2
11936,M010132,2025-03-17,12,16,16,4
11936,M010132,2025-03-24,13,13,13,1
11936,M010132,2025-03-31,14,16,16,11
11936,M010132,2025-04-07,15,17,17,1
11936,M010132,2025-04-14,16,20,20,2
11936,M010132,2025-04-21,17,17,10,3
11936,M010132,2025-04-28,18,11,11,2
11936,M010132,2025-05-05,19,15,15,3
11936,M010132,2025-05-12,20,26,26,2
11936,M010132,2025-05-19,21,28,28,4
11936,M010132,2025-05-26,22,13,13,3
11936,M010132,2025-06-02,23,17,17,1
11936,M010132,2025-06-09,24,13,13,5
11936,M010132,2025-06-16,25,14,14,6
11936,M010132,2025-06-23,26,14,14,2
11936,M010132,2025-06-30,27,14,14,6
11936,M010132,2025-07-07,28,13,13,1
11936,M010132,2025-07-14,29,12,12,7
11936,M010132,2025-07-21,30,12,12,10
11936,M010132,2025-07-28,31,11,11,1
11936,M010132,2025-08-04,32,13,13,2
11936,M010132,2025-08-11,33,17,17,1
11936,M010132,2025-08-18,34,13,13,1
11936,M010132,2025-08-25,35,13,13,8
11936,M010132,2025-09-01,36,10,10,6
11936,M010132,2025-09-08,37,11,11,3
11936,M010132,2025-09-15,38,14,14,1
11936,M010132,2025-09-22,39,12,12,3
11936,M010132,2025-09-29,40,11,11,1
11936,M010132,2025-10-06,41,14,9,3
11936,M010132,2025-10-13,42,12,12,7
11936,M010132,2025-10-20,43,12,12,2
11936,M010132,2025-10-27,44,14,14,1
11936,M010132,2025-11-03,45,12,12,2
11936,M010132,2025-11-10,46,16,16,2
11936,M010132,2025-11-17,47,12,9,1
11936,M010132,2025-11-24,48,9,5,1
11936,M010132,2025-12-01,49,12,12,1
11936,M010132,2025-12-08,50,13,13,5
11936,M010132,2025-12-15,51,12,12,3
11936,M010132,2025-12-22,52,10,10,2
11936,M009651,2024-01-01,1,12,12,3
11936,M009651,2024-01-08,2,16,16,2
11936,M009651,2024-01-15,3,11,11,4
11936,M009651,2024-01-22,4,12,12,1
11936,M009651,2024-01-29,5,17,17,1
11936,M009651,2024-02-05,6,12,12,2
11936,M009651,2024-02-12,7,18,18,7
11936,M009651,2024-02-19,8,14,14,3
11936,M009651,2024-03-04,10,14,14,2
11936,M009651,2024-03-11,11,13,13,14
11936,M009651,2024-03-18,12,12,12,4
11936,M009651,2024-03-25,13,16,16,8
11936,M009651,2024-04-01,14,12,12,4
11936,M009651,2024-04-08,15,15,15,5
11936,M009651,2024-04-15,16,15,15,1
11936,M009651,2024-04-29,18,14,14,4
11936,M009651,2024-05-06,19,14,14,5
11936,M009651,2024-05-20,21,12,12,1
11936,M009651,2024-05-27,22,16,16,1
11936,M009651,2024-06-03,23,14,14,9
11936,M009651,2024-06-10,24,14,11,1
11936,M009651,2024-06-17,25,9,5,8
11936,M009651,2024-06-24,26,11,11,6
11936,M009651,2024-07-01,27,14,14,2
11936,M009651,2024-07-08,28,13,13,1
11936,M009651,2024-07-15,29,12,12,10
11936,M009651,2024-07-22,30,12,12,3
11936,M009651,2024-07-29,31,15,14,1
11936,M009651,2024-08-12,33,9,9,2
11936,M009651,2024-08-19,34,12,12,4
11936,M009651,2024-08-26,35,14,14,2
11936,M009651,2024-09-02,36,11,11,3
11936,M009651,2024-09-09,37,10,10,10
11936,M009651,2024-09-16,38,11,11,1
11936,M009651,2024-09-23,39,10,10,3
11936,M009651,2024-09-30,40,10,10,2
11936,M009651,2024-10-07,41,8,8,8
11936,M009651,2024-10-14,42,12,12,1
11936,M009651,2024-10-21,43,11,11,9
11936,M009651,2024-10-28,44,16,16,4
11936,M009651,2024-11-11,46,11,11,20
11936,M009651,2024-11-18,47,12,12,1
11936,M009651,2024-11-25,48,10,10,1
11936,M009651,2024-12-02,49,11,11,3
11936,M009651,2024-12-09,50,8,8,6
11936,M009651,2024-12-16,51,13,13,4
11936,M009651,2024-12-23,52,16,16,2
11936,M009651,2024-12-30,1,11,11,6
11936,M009651,2025-01-06,2,13,13,2
11936,M009651,2025-01-13,3,14,14,2
11936,M009651,2025-01-20,4,11,11,1
11936,M009651,2025-01-27,5,11,11,4
11936,M009651,2025-02-03,6,12,12,7
11936,M009651,2025-02-10,7,12,12,1
11936,M009651,2025-02-17,8,11,11,3
11936,M009651,2025-02-24,9,17,17,3
11936,M009651,2025-03-03,10,19,19,1
11936,M009651,2025-03-10,11,10,10,2
11936,M009651,2025-03-17,12,16,16,6
11936,M009651,2025-03-24,13,14,14,8
11936,M009651,2025-03-31,14,9,9,8
11936,M009651,2025-04-07,15,16,9,1
11936,M009651,2025-04-21,17,12,12,10
11936,M009651,2025-05-12,20,15,15,2
11936,M009651,2025-05-19,21,15,15,2
11936,M009651,2025-05-26,22,13,13,2
11936,M009651,2025-06-02,23,13,13,1
11936,M009651,2025-06-09,24,16,16,7
11936,M009651,2025-06-16,25,14,14,3
11936,M009651,2025-06-23,26,10,10,7
11936,M009651,2025-06-30,27,12,12,6
11936,M009651,2025-07-07,28,14,9,1
11936,M009651,2025-07-14,29,11,11,1
11936,M009651,2025-07-21,30,11,11,2
11936,M009651,2025-07-28,31,10,10,7
11936,M009651,2025-08-04,32,9,9,1
11936,M009651,2025-08-11,33,11,11,3
11936,M009651,2025-08-18,34,13,13,4
11936,M009651,2025-08-25,35,10,10,2
11936,M009651,2025-09-01,36,11,11,2
11936,M009651,2025-09-08,37,10,6,3
11936,M009651,2025-09-15,38,8,8,2
11936,M009651,2025-09-22,39,13,13,5
11936,M009651,2025-09-29,40,13,13,9
11936,M009651,2025-10-06,41,13,13,1
11936,M009651,2025-10-13,42,10,10,1
11936,M009651,2025-10-20,43,11,11,4
11936,M009651,2025-10-27,44,9,5,1
11936,M009651,2025-11-03,45,12,12,1
11936,M009651,2025-11-10,46,11,11,3
11936,M009651,2025-11-17,47,11,11,3
11936,M009651,2025-11-24,48,8,8,6
11936,M009651,2025-12-01,49,14,14,3
11936,M009651,2025-12-08,50,16,16,8
11936,M009651,2025-12-15,51,11,11,1
11936,M009651,2025-12-22,52,11,11,4
11936,M010771,2024-01-01,1,17,17,7
11936,M010771,2024-01-08,2,14,14,3
11936,M010771,2024-01-15,3,15,15,3
11936,M010771,2024-01-22,4,17,17,4
11936,M010771,2024-01-29,5,14,14,12
11936,M010771,2024-02-05,6,17,17,3
11936,M010771,2024-02-12,7,17,17,1
11936,M010771,2024-02-19,8,19,19,2
11936,M010771,2024-02-26,9,14,14,2
11936,M010771,2024-03-04,10,12,12,5
11936,M010771,2024-03-11,11,20,20,4
11936,M010771,2024-03-18,12,19,19,1
11936,M010771,2024-04-01,14,14,14,2
11936,M010771,2024-04-08,15,17,13,2
11936,M010771,2024-04-15,16,26,15,5
11936,M010771,2024-04-22,17,18,18,3
11936,M010771,2024-04-29,18,19,19,1
11936,M010771,2024-05-06,19,19,19,6
11936,M010771,2024-05-13,20,13,13,3
11936,M010771,2024-05-20,21,16,16,2
11936,M010771,2024-05-27,22,20,10,10
11936,M010771,2024-06-03,23,14,14,1
11936,M010771,2024-06-10,24,18,18,2
11936,M010771,2024-06-17,25,16,16,5
11936,M010771,2024-06-24,26,19,19,1
11936,M010771,2024-07-01,27,18,18,1
11936,M010771,2024-07-08,28,16,16,4
11936,M010771,2024-07-15,29,15,15,11
11936,M010771,2024-07-22,30,12,12,3
11936,M010771,2024-07-29,31,12,12,9
11936,M010771,2024-08-05,32,13,12,13
11936,M010771,2024-08-12,33,15,15,1
11936,M010771,2024-08-19,34,17,17,1
11936,M010771,2024-08-26,35,11,11,3
11936,M010771,2024-09-02,36,10,10,4
11936,M010771,2024-09-09,37,13,9,1
11936,M010771,2024-09-16,38,14,14,7
11936,M010771,2024-09-23,39,12,12,1
11936,M010771,2024-09-30,40,11,11,1
11936,M010771,2024-10-07,41,13,13,3
11936,M010771,2024-10-14,42,12,12,2
11936,M010771,2024-10-21,43,11,11,1
11936,M010771,2024-10-28,44,14,14,2
11936,M010771,2024-11-04,45,11,11,1
11936,M010771,2024-11-11,46,14,14,3
11936,M010771,2024-11-18,47,15,15,3
11936,M010771,2024-11-25,48,14,14,5
11936,M010771,2024-12-02,49,14,14,1
11936,M010771,2024-12-09,50,15,15,1
11936,M010771,2024-12-16,51,15,15,1
11936,M010771,2024-12-23,52,17,17,1
11936,M010771,2024-12-30,1,14,14,3
11936,M010771,2025-01-06,2,15,15,3
11936,M010771,2025-01-13,3,10,10,5
11936,M010771,2025-01-20,4,15,15,9
11936,M010771,2025-01-27,5,16,16,1
11936,M010771,2025-02-03,6,15,15,9
11936,M010771,2025-02-10,7,16,16,1
11936,M010771,2025-02-17,8,20,20,1
11936,M010771,2025-02-24,9,15,15,7
11936,M010771,2025-03-03,10,16,16,1
11936,M010771,2025-03-10,11,16,16,1
11936,M010771,2025-03-17,12,20,20,8
11936,M010771,2025-03-24,13,17,17,2
11936,M010771,2025-03-31,14,16,16,3
11936,M010771,2025-04-07,15,25,25,4
11936,M010771,2025-04-14,16,18,18,1
11936,M010771,2025-04-28,18,15,15,2
11936,M010771,2025-05-05,19,19,19,2
11936,M010771,2025-05-12,20,11,11,2
11936,M010771,2025-05-19,21,17,17,2
11936,M010771,2025-05-26,22,14,14,1
11936,M010771,2025-06-02,23,18,18,2
11936,M010771,2025-06-09,24,13,13,2
11936,M010771,2025-06-16,25,19,19,3
11936,M010771,2025-06-23,26,12,12,3
11936,M010771,2025-06-30,27,13,13,2
11936,M010771,2025-07-07,28,16,16,3
11936,M010771,2025-07-14,29,14,14,1
11936,M010771,2025-07-21,30,15,15,1
11936,M010771,2025-08-04,32,12,12,4
11936,M010771,2025-08-11,33,12,12,3
11936,M010771,2025-08-18,34,13,13,1
11936,M010771,2025-08-25,35,12,12,7
11936,M010771,2025-09-01,36,16,16,4
11936,M010771,2025-09-08,37,12,12,4
11936,M010771,2025-09-15,38,9,9,8
11936,M010771,2025-09-29,40,13,13,3
11936,M010771,2025-10-06,41,14,14,12
11936,M010771,2025-10-13,42,14,14,2
11936,M010771,2025-10-20,43,13,13,2
11936,M010771,2025-10-27,44,11,11,1
11936,M010771,2025-11-03,45,20,20,1
11936,M010771,2025-11-10,46,14,14,3
11936,M010771,2025-11-17,47,9,9,1
11936,M010771,2025-11-24,48,13,13,4
11936,M010771,2025-12-01,49,18,12,3
11936,M010771,2025-12-08,50,13,13,5
11936,M010771,2025-12-15,51,10,10,5
11936,M010771,2025-12-22,52,13,13,3
11936,M012706,2024-01-08,2,5,3,6
11936,M012706,2024-01-15,3,5,5,2
11936,M012706,2024-01-22,4,4,4,1
11936,M012706,2024-01-29,5,7,7,6
11936,M012706,2024-02-05,6,7,7,3
11936,M012706,2024-02-12,7,8,8,3
11936,M012706,2024-02-19,8,8,8,4
11936,M012706,2024-02-26,9,7,7,1
11936,M012706,2024-03-04,10,9,5,1
11936,M012706,2024-03-11,11,6,6,2
11936,M012706,2024-03-18,12,6,6,4
11936,M012706,2024-03-25,13,5,5,5
11936,M012706,2024-04-01,14,4,4,3
11936,M012706,2024-04-08,15,10,10,2
11936,M012706,2024-04-15,16,7,7,5
11936,M012706,2024-04-22,17,7,7,3
11936,M012706,2024-04-29,18,8,8,1
11936,M012706,2024-05-06,19,6,6,3
11936,M012706,2024-05-13,20,9,9,1
11936,M012706,2024-05-20,21,7,7,4
11936,M012706,2024-05-27,22,8,8,3
11936,M012706,2024-06-03,23,7,7,4
11936,M012706,2024-06-10,24,5,5,1
11936,M012706,2024-06-17,25,3,3,1
11936,M012706,2024-07-01,27,4,4,1
11936,M012706,2024-07-08,28,4,4,12
11936,M012706,2024-07-22,30,8,8,5
11936,M012706,2024-07-29,31,4,4,3
11936,M012706,2024-08-05,32,4,4,2
11936,M012706,2024-08-12,33,5,5,2
11936,M012706,2024-08-19,34,6,6,5
11936,M012706,2024-08-26,35,4,4,1
11936,M012706,2024-09-02,36,4,4,7
11936,M012706,2024-09-09,37,5,5,7
11936,M012706,2024-09-16,38,4,4,2
11936,M012706,2024-09-23,39,4,4,1
11936,M012706,2024-09-30,40,5,4,9
11936,M012706,2024-10-07,41,5,5,1
11936,M012706,2024-10-14,42,6,6,1
11936,M012706,2024-10-21,43,5,5,3
11936,M012706,2024-10-28,44,4,4,5
11936,M012706,2024-11-04,45,2,2,6
11936,M012706,2024-11-11,46,4,4,3
11936,M012706,2024-11-18,47,6,6,1
11936,M012706,2024-11-25,48,6,6,9
11936,M012706,2024-12-02,49,3,3,1
11936,M012706,2024-12-09,50,8,8,1
11936,M012706,2024-12-16,51,5,5,1
11936,M012706,2024-12-23,52,5,5,8
11936,M012706,2024-12-30,1,4,4,1
11936,M012706,2025-01-13,3,3,3,3
11936,M012706,2025-01-20,4,6,6,5
11936,M012706,2025-01-27,5,8,8,3
11936,M012706,2025-02-03,6,5,5,1
11936,M012706,2025-02-10,7,6,6,1
11936,M012706,2025-02-17,8,6,6,2
11936,M012706,2025-02-24,9,7,7,2
11936,M012706,2025-03-03,10,4,4,2
11936,M012706,2025-03-10,11,6,6,1
11936,M012706,2025-03-17,12,5,5,5
11936,M012706,2025-03-24,13,6,6,1
11936,M012706,2025-03-31,14,5,5,5
11936,M012706,2025-04-07,15,10,10,5
11936,M012706,2025-04-14,16,8,8,4
11936,M012706,2025-04-21,17,8,6,15
11936,M012706,2025-04-28,18,4,4,3
11936,M012706,2025-05-05,19,7,7,1
11936,M012706,2025-05-12,20,4,4,5
11936,M012706,2025-05-19,21,5,5,1
11936,M012706,2025-05-26,22,6,6,1
11936,M012706,2025-06-02,23,5,5,1
11936,M012706,2025-06-09,24,7,7,1
11936,M012706,2025-06-16,25,3,3,4
11936,M012706,2025-06-23,26,7,7,4
11936,M012706,2025-06-30,27,4,4,1
11936,M012706,2025-07-07,28,6,6,7
11936,M012706,2025-07-14,29,5,5,2
11936,M012706,2025-07-21,30,7,6,1
11936,M012706,2025-07-28,31,4,4,1
11936,M012706,2025-08-04,32,4,3,7
11936,M012706,2025-08-11,33,5,5,2
11936,M012706,2025-08-18,34,4,4,10
11936,M012706,2025-08-25,35,5,5,5
11936,M012706,2025-09-01,36,5,5,2
11936,M012706,2025-09-08,37,4,4,1
11936,M012706,2025-09-15,38,3,3,2
11936,M012706,2025-09-22,39,3,3,2
11936,M012706,2025-09-29,40,3,2,3
11936,M012706,2025-10-06,41,4,4,3
11936,M012706,2025-10-13,42,4,4,2
11936,M012706,2025-10-20,43,5,5,5
11936,M012706,2025-10-27,44,2,2,1
11936,M012706,2025-11-03,45,6,6,6
11936,M012706,2025-11-10,46,5,5,1
11936,M012706,2025-11-17,47,4,4,1
11936,M012706,2025-11-24,48,3,3,6
11936,M012706,2025-12-01,49,5,5,6
11936,M012706,2025-12-08,50,3,3,1
11936,M012706,2025-12-15,51,5,5,5
11936,M012706,2025-12-22,52,5,5,1
11936,M013220,2024-01-01,1,8,8,2
11936,M013220,2024-01-08,2,9,9,1
11936,M013220,2024-01-15,3,11,11,2
11936,M013220,2024-01-22,4,9,9,3
11936,M013220,2024-01-29,5,7,5,1
11936,M013220,2024-02-05,6,7,7,7
11936,M013220,2024-02-12,7,14,14,7
11936,M013220,2024-02-19,8,10,10,2
11936,M013220,2024-02-26,9,13,13,3
11936,M013220,2024-03-04,10,9,9,6
11936,M013220,2024-03-11,11,10,10,6
11936,M013220,2024-03-18,12,9,9,2
11936,M013220,2024-03-25,13,8,5,1
11936,M013220,2024-04-01,14,9,9,8
11936,M013220,2024-04-08,15,13,13,3
11936,M013220,2024-04-15,16,12,12,5
11936,M013220,2024-04-22,17,9,9,2
11936,M013220,2024-04-29,18,10,10,2
11936,M013220,2024-05-06,19,10,10,5
11936,M013220,2024-05-13,20,9,9,5
11936,M013220,2024-05-20,21,9,9,1
11936,M013220,2024-05-27,22,12,12,3
11936,M013220,2024-06-03,23,10,10,5
11936,M013220,2024-06-10,24,11,11,2
11936,M013220,2024-06-17,25,10,10,4
11936,M013220,2024-06-24,26,11,10,1
11936,M013220,2024-07-01,27,9,7,5
11936,M013220,2024-07-08,28,9,9,3
11936,M013220,2024-07-15,29,6,6,2
11936,M013220,2024-07-22,30,12,8,1
11936,M013220,2024-07-29,31,8,8,2
11936,M013220,2024-08-05,32,8,8,4
11936,M013220,2024-08-12,33,7,7,7
11936,M013220,2024-08-19,34,7,7,11
11936,M013220,2024-08-26,35,9,9,11
11936,M013220,2024-09-02,36,7,7,3
11936,M013220,2024-09-16,38,7,4,3
11936,M013220,2024-09-23,39,8,8,9
11936,M013220,2024-09-30,40,6,6,2
11936,M013220,2024-10-07,41,7,7,2
11936,M013220,2024-10-21,43,5,3,1
11936,M013220,2024-10-28,44,7,7,2
11936,M013220,2024-11-04,45,7,7,1
11936,M013220,2024-11-11,46,7,7,2
11936,M013220,2024-11-18,47,6,6,1
11936,M013220,2024-11-25,48,7,7,5
11936,M013220,2024-12-02,49,7,5,2
11936,M013220,2024-12-09,50,9,9,4
11936,M013220,2024-12-23,52,9,9,1
11936,M013220,2024-12-30,1,5,3,2
11936,M013220,2025-01-06,2,8,8,8
11936,M013220,2025-01-13,3,8,8,1
11936,M013220,2025-01-20,4,6,6,3
11936,M013220,2025-01-27,5,10,10,1
